Zeit,Zeit (UTC),Zählerstand Bezug (Wh),Zählerstand Einspeisung (Wh),Leistung Bezug (W),Leistung Einspeisung (W)
25.04.2020 16:00,25.04.2020 14:00,206327,1751838,0,3351
25.04.2020 16:15,25.04.2020 14:15,206327,1752619,0,3120
25.04.2020 16:30,25.04.2020 14:30,206327,1753296,0,2707
25.04.2020 16:45,25.04.2020 14:45,206327,1753998,0,2808
25.04.2020 17:00,25.04.2020 15:00,206327,1754886,0,3554
25.04.2020 17:15,25.04.2020 15:15,206327,1756022,0,4543
25.04.2020 17:30,25.04.2020 15:30,206327,1756137,0,458
25.04.2020 17:45,25.04.2020 15:45,206404,1756215,308,313
25.04.2020 18:00,25.04.2020 16:00,206404,1756520,0,1218
25.04.2020 18:15,25.04.2020 16:15,206404,1756849,0,1317
25.04.2020 18:30,25.04.2020 16:30,206404,1757092,0,972
25.04.2020 18:45,25.04.2020 16:45,206805,1757094,1604,5
25.04.2020 19:00,25.04.2020 17:00,207274,1757094,1873,0
25.04.2020 19:15,25.04.2020 17:15,207851,1757094,2311,0
25.04.2020 19:30,25.04.2020 17:30,208285,1757094,1732,1
25.04.2020 19:45,25.04.2020 17:45,208511,1757095,905,5
25.04.2020 20:00,25.04.2020 18:00,208575,1757095,258,0
25.04.2020 20:15,25.04.2020 18:15,209091,1757095,2063,0
25.04.2020 20:30,25.04.2020 18:30,209480,1757095,1555,0
25.04.2020 20:45,25.04.2020 18:45,209713,1757095,929,0
25.04.2020 21:00,25.04.2020 19:00,209819,1757095,426,0
25.04.2020 21:15,25.04.2020 19:15,209931,1757095,448,0
25.04.2020 21:30,25.04.2020 19:30,210092,1757095,644,0
25.04.2020 21:45,25.04.2020 19:45,210192,1757095,396,0
25.04.2020 22:00,25.04.2020 20:00,210291,1757095,397,0
25.04.2020 22:15,25.04.2020 20:15,210401,1757095,439,0
25.04.2020 22:30,25.04.2020 20:30,210554,1757095,611,0
25.04.2020 22:45,25.04.2020 20:45,210628,1757095,297,0
25.04.2020 23:00,25.04.2020 21:00,210716,1757095,350,0
25.04.2020 23:15,25.04.2020 21:15,210779,1757095,252,0
25.04.2020 23:30,25.04.2020 21:30,210851,1757095,289,0
25.04.2020 23:45,25.04.2020 21:45,210929,1757095,311,0
26.04.2020 00:00,25.04.2020 22:00,210993,1757095,256,0
26.04.2020 00:15,25.04.2020 22:15,211056,1757095,250,0
26.04.2020 00:30,25.04.2020 22:30,211115,1757095,234,0
26.04.2020 00:45,25.04.2020 22:45,211196,1757095,324,0
26.04.2020 01:00,25.04.2020 23:00,211263,1757095,270,0
26.04.2020 01:15,25.04.2020 23:15,211329,1757095,263,0
26.04.2020 01:30,25.04.2020 23:30,211387,1757095,232,0
26.04.2020 01:45,25.04.2020 23:45,211450,1757095,251,0
26.04.2020 02:00,26.04.2020 00:00,211533,1757095,333,0
26.04.2020 02:15,26.04.2020 00:15,211605,1757095,284,0
26.04.2020 02:30,26.04.2020 00:30,211660,1757095,222,0
26.04.2020 02:45,26.04.2020 00:45,211725,1757095,261,0
26.04.2020 03:00,26.04.2020 01:00,211784,1757095,233,0
26.04.2020 03:15,26.04.2020 01:15,211866,1757095,329,0
26.04.2020 03:30,26.04.2020 01:30,211937,1757095,283,0
26.04.2020 03:45,26.04.2020 01:45,212006,1757095,276,0
26.04.2020 04:00,26.04.2020 02:00,212069,1757095,249,0
26.04.2020 04:15,26.04.2020 02:15,212142,1757095,292,0
26.04.2020 04:30,26.04.2020 02:30,212244,1757095,407,0
26.04.2020 04:45,26.04.2020 02:45,212336,1757095,370,0
26.04.2020 05:00,26.04.2020 03:00,212401,1757095,258,0
26.04.2020 05:15,26.04.2020 03:15,212478,1757095,310,0
26.04.2020 05:30,26.04.2020 03:30,212573,1757095,377,0
26.04.2020 05:45,26.04.2020 03:45,212669,1757095,386,0
26.04.2020 06:00,26.04.2020 04:00,212752,1757095,331,0
26.04.2020 06:15,26.04.2020 04:15,212803,1757095,204,0
26.04.2020 06:30,26.04.2020 04:30,212914,1757095,444,0
26.04.2020 06:45,26.04.2020 04:45,213084,1757096,679,1
26.04.2020 07:00,26.04.2020 05:00,213084,1757118,0,88
26.04.2020 07:15,26.04.2020 05:15,213084,1757209,0,363
26.04.2020 07:30,26.04.2020 05:30,213086,1757371,4,649
26.04.2020 07:45,26.04.2020 05:45,213146,1757432,242,245
26.04.2020 08:00,26.04.2020 06:00,213146,1758103,0,2681
26.04.2020 08:15,26.04.2020 06:15,213146,1758758,0,2618
26.04.2020 08:30,26.04.2020 06:30,213146,1759601,0,3375
26.04.2020 08:45,26.04.2020 06:45,213146,1760751,0,4598
26.04.2020 09:00,26.04.2020 07:00,213146,1762185,0,5737
26.04.2020 09:15,26.04.2020 07:15,213146,1763518,0,5332
26.04.2020 09:30,26.04.2020 07:30,213146,1764953,0,5736
26.04.2020 09:45,26.04.2020 07:45,213146,1766666,0,6853
26.04.2020 10:00,26.04.2020 08:00,213146,1768596,0,7722
26.04.2020 10:15,26.04.2020 08:15,213146,1770344,0,6989
26.04.2020 10:30,26.04.2020 08:30,213146,1772523,0,8716
26.04.2020 10:45,26.04.2020 08:45,213146,1774840,0,9269
26.04.2020 11:00,26.04.2020 09:00,213146,1777208,0,9471
26.04.2020 11:15,26.04.2020 09:15,213146,1779560,0,9407
26.04.2020 11:30,26.04.2020 09:30,213146,1781849,0,9154
26.04.2020 11:45,26.04.2020 09:45,213146,1783791,0,7767
26.04.2020 12:00,26.04.2020 10:00,213146,1786510,0,10877
26.04.2020 12:15,26.04.2020 10:15,213146,1789201,0,10763
26.04.2020 12:30,26.04.2020 10:30,213146,1791104,0,7611
26.04.2020 12:45,26.04.2020 10:45,213146,1792730,0,6504
26.04.2020 13:00,26.04.2020 11:00,213146,1793686,0,3825
26.04.2020 13:15,26.04.2020 11:15,213146,1794985,0,5195
26.04.2020 13:30,26.04.2020 11:30,213149,1796513,12,6110
26.04.2020 13:45,26.04.2020 11:45,213149,1798554,0,8166
26.04.2020 14:00,26.04.2020 12:00,213149,1801009,0,9821
26.04.2020 14:15,26.04.2020 12:15,213149,1803572,0,10250
26.04.2020 14:30,26.04.2020 12:30,213149,1804641,0,4275
26.04.2020 14:45,26.04.2020 12:45,213149,1806891,0,8998
26.04.2020 15:00,26.04.2020 13:00,213149,1808721,0,7322
26.04.2020 15:15,26.04.2020 13:15,213149,1810757,0,8142
26.04.2020 15:30,26.04.2020 13:30,213149,1811617,0,3439
26.04.2020 15:45,26.04.2020 13:45,213149,1813242,0,6502
26.04.2020 16:00,26.04.2020 14:00,213149,1813901,0,2633
26.04.2020 16:15,26.04.2020 14:15,213149,1815312,0,5644
26.04.2020 16:30,26.04.2020 14:30,213149,1817361,0,8198
26.04.2020 16:45,26.04.2020 14:45,213149,1819218,0,7425
26.04.2020 17:00,26.04.2020 15:00,213149,1820829,0,6443
26.04.2020 17:15,26.04.2020 15:15,213149,1822090,0,5043
26.04.2020 17:30,26.04.2020 15:30,213149,1822817,0,2908
26.04.2020 17:45,26.04.2020 15:45,213149,1823641,0,3295
26.04.2020 18:00,26.04.2020 16:00,213149,1824609,0,3874
26.04.2020 18:15,26.04.2020 16:15,213149,1825526,0,3668
26.04.2020 18:30,26.04.2020 16:30,213149,1826319,0,3171
26.04.2020 18:45,26.04.2020 16:45,213149,1826826,0,2024
26.04.2020 19:00,26.04.2020 17:00,213149,1827328,0,2011
26.04.2020 19:15,26.04.2020 17:15,213149,1827754,0,1703
26.04.2020 19:30,26.04.2020 17:30,213149,1828071,0,1268
26.04.2020 19:45,26.04.2020 17:45,213150,1828156,0,337
26.04.2020 20:00,26.04.2020 18:00,213150,1828196,0,161
26.04.2020 20:15,26.04.2020 18:15,213167,1828196,67,1
26.04.2020 20:30,26.04.2020 18:30,213227,1828196,241,0
26.04.2020 20:45,26.04.2020 18:45,213293,1828196,262,0
26.04.2020 21:00,26.04.2020 19:00,213781,1828196,1954,0
26.04.2020 21:15,26.04.2020 19:15,214258,1828196,1906,0
26.04.2020 21:30,26.04.2020 19:30,214329,1828196,285,0
26.04.2020 21:45,26.04.2020 19:45,214403,1828196,293,0
26.04.2020 22:00,26.04.2020 20:00,214479,1828196,303,0
26.04.2020 22:15,26.04.2020 20:15,214552,1828196,292,0
26.04.2020 22:30,26.04.2020 20:30,214664,1828196,450,0
26.04.2020 22:45,26.04.2020 20:45,214832,1828196,669,0
26.04.2020 23:00,26.04.2020 21:00,214915,1828196,333,0
26.04.2020 23:15,26.04.2020 21:15,214980,1828196,258,0
26.04.2020 23:30,26.04.2020 21:30,215046,1828196,264,0
26.04.2020 23:45,26.04.2020 21:45,215105,1828196,235,0
27.04.2020 00:00,26.04.2020 22:00,215178,1828196,295,0
27.04.2020 00:15,26.04.2020 22:15,215248,1828196,276,0
27.04.2020 00:30,26.04.2020 22:30,215308,1828196,240,0
27.04.2020 00:45,26.04.2020 22:45,215369,1828196,246,0
27.04.2020 01:00,26.04.2020 23:00,215436,1828196,264,0
27.04.2020 01:15,26.04.2020 23:15,215516,1828196,323,0
27.04.2020 01:30,26.04.2020 23:30,215579,1828196,252,0
27.04.2020 01:45,26.04.2020 23:45,215637,1828196,228,0
27.04.2020 02:00,27.04.2020 00:00,215701,1828196,258,0
27.04.2020 02:15,27.04.2020 00:15,215756,1828196,217,0
27.04.2020 02:30,27.04.2020 00:30,215835,1828196,318,0
27.04.2020 02:45,27.04.2020 00:45,215908,1828196,290,0
27.04.2020 03:00,27.04.2020 01:00,215972,1828196,254,0
27.04.2020 03:15,27.04.2020 01:15,216032,1828196,241,0
27.04.2020 03:30,27.04.2020 01:30,216093,1828196,245,0
27.04.2020 03:45,27.04.2020 01:45,216169,1828196,301,0
27.04.2020 04:00,27.04.2020 02:00,216228,1828196,237,0
27.04.2020 04:15,27.04.2020 02:15,216308,1828196,320,0
27.04.2020 04:30,27.04.2020 02:30,216391,1828196,330,0
27.04.2020 04:45,27.04.2020 02:45,216465,1828196,297,0
27.04.2020 05:00,27.04.2020 03:00,216554,1828196,358,0
27.04.2020 05:15,27.04.2020 03:15,216632,1828196,310,0
27.04.2020 05:30,27.04.2020 03:30,216702,1828196,279,0
27.04.2020 05:45,27.04.2020 03:45,216769,1828196,269,0
27.04.2020 06:00,27.04.2020 04:00,216853,1828196,335,0
27.04.2020 06:15,27.04.2020 04:15,216960,1828196,426,0
27.04.2020 06:30,27.04.2020 04:30,217091,1828196,525,0
27.04.2020 06:45,27.04.2020 04:45,217093,1828198,6,6
27.04.2020 07:00,27.04.2020 05:00,217112,1828212,75,56
27.04.2020 07:15,27.04.2020 05:15,217216,1828268,417,225
27.04.2020 07:30,27.04.2020 05:30,217216,1828328,0,240
27.04.2020 07:45,27.04.2020 05:45,217216,1828439,0,442
27.04.2020 08:00,27.04.2020 06:00,217216,1828713,0,1096
27.04.2020 08:15,27.04.2020 06:15,217219,1829228,10,2060
27.04.2020 08:30,27.04.2020 06:30,217219,1830010,0,3126
27.04.2020 08:45,27.04.2020 06:45,217219,1831170,0,4641
27.04.2020 09:00,27.04.2020 07:00,217219,1832211,0,4163
27.04.2020 09:15,27.04.2020 07:15,217219,1833794,0,6331
27.04.2020 09:30,27.04.2020 07:30,217219,1835410,0,6464
27.04.2020 09:45,27.04.2020 07:45,217219,1837217,0,7229
27.04.2020 10:00,27.04.2020 08:00,217219,1839159,0,7767
27.04.2020 10:15,27.04.2020 08:15,217219,1841246,0,8348
27.04.2020 10:30,27.04.2020 08:30,217219,1843458,0,8846
27.04.2020 10:45,27.04.2020 08:45,217219,1845783,0,9303
27.04.2020 11:00,27.04.2020 09:00,217219,1848199,0,9662
27.04.2020 11:15,27.04.2020 09:15,217219,1850691,0,9969
27.04.2020 11:30,27.04.2020 09:30,217219,1853274,0,10329
27.04.2020 11:45,27.04.2020 09:45,217219,1855908,0,10534
27.04.2020 12:00,27.04.2020 10:00,217219,1858555,0,10590
27.04.2020 12:15,27.04.2020 10:15,217219,1861234,0,10715
27.04.2020 12:30,27.04.2020 10:30,217219,1863988,0,11013
27.04.2020 12:45,27.04.2020 10:45,217219,1866763,0,11102
27.04.2020 13:00,27.04.2020 11:00,217219,1869546,0,11129
27.04.2020 13:15,27.04.2020 11:15,217219,1872246,0,10800
27.04.2020 13:30,27.04.2020 11:30,217219,1874978,0,10927
27.04.2020 13:45,27.04.2020 11:45,217219,1877574,0,10384
27.04.2020 14:00,27.04.2020 12:00,217219,1880289,0,10860
27.04.2020 14:15,27.04.2020 12:15,217219,1882953,0,10654
27.04.2020 14:30,27.04.2020 12:30,217219,1885498,0,10180
27.04.2020 14:45,27.04.2020 12:45,217219,1888077,0,10317
27.04.2020 15:00,27.04.2020 13:00,217219,1890583,0,10022
27.04.2020 15:15,27.04.2020 13:15,217219,1892856,0,9093
27.04.2020 15:30,27.04.2020 13:30,217219,1895140,0,9132
27.04.2020 15:45,27.04.2020 13:45,217219,1897302,0,8651
27.04.2020 16:00,27.04.2020 14:00,217219,1899361,0,8235
27.04.2020 16:15,27.04.2020 14:15,217219,1901281,0,7678
27.04.2020 16:30,27.04.2020 14:30,217219,1903060,0,7118
27.04.2020 16:45,27.04.2020 14:45,217219,1904796,0,6943
27.04.2020 17:00,27.04.2020 15:00,217219,1906363,0,6266
27.04.2020 17:15,27.04.2020 15:15,217219,1907825,0,5850
27.04.2020 17:30,27.04.2020 15:30,217219,1909174,0,5396
27.04.2020 17:45,27.04.2020 15:45,217219,1910146,0,3885
27.04.2020 18:00,27.04.2020 16:00,217219,1911104,2,3833
27.04.2020 18:15,27.04.2020 16:15,217219,1911603,0,1994
27.04.2020 18:30,27.04.2020 16:30,217247,1911967,109,1457
27.04.2020 18:45,27.04.2020 16:45,217247,1912283,0,1263
27.04.2020 19:00,27.04.2020 17:00,217247,1912388,0,419
27.04.2020 19:15,27.04.2020 17:15,217247,1912735,0,1387
27.04.2020 19:30,27.04.2020 17:30,217247,1913031,0,1184
27.04.2020 19:45,27.04.2020 17:45,217247,1913140,0,436
27.04.2020 20:00,27.04.2020 18:00,217247,1913172,0,128
27.04.2020 20:15,27.04.2020 18:15,217261,1913175,56,12
27.04.2020 20:30,27.04.2020 18:30,217313,1913175,209,0
27.04.2020 20:45,27.04.2020 18:45,217387,1913175,294,0
27.04.2020 21:00,27.04.2020 19:00,217504,1913175,468,0
27.04.2020 21:15,27.04.2020 19:15,217596,1913175,368,0
27.04.2020 21:30,27.04.2020 19:30,217664,1913175,271,0
27.04.2020 21:45,27.04.2020 19:45,217740,1913175,302,0
27.04.2020 22:00,27.04.2020 20:00,217811,1913175,284,0
27.04.2020 22:15,27.04.2020 20:15,217889,1913175,313,0
27.04.2020 22:30,27.04.2020 20:30,218009,1913175,478,0
27.04.2020 22:45,27.04.2020 20:45,218062,1913175,212,0
27.04.2020 23:00,27.04.2020 21:00,218108,1913175,182,0
27.04.2020 23:15,27.04.2020 21:15,218149,1913175,164,0
27.04.2020 23:30,27.04.2020 21:30,218220,1913175,284,0
27.04.2020 23:45,27.04.2020 21:45,218273,1913175,211,0
28.04.2020 00:00,27.04.2020 22:00,218320,1913175,187,0
28.04.2020 00:15,27.04.2020 22:15,218367,1913175,189,0
28.04.2020 00:30,27.04.2020 22:30,218409,1913175,169,0
28.04.2020 00:45,27.04.2020 22:45,218470,1913175,243,0
28.04.2020 01:00,27.04.2020 23:00,218525,1913175,218,0
28.04.2020 01:15,27.04.2020 23:15,218581,1913175,225,0
28.04.2020 01:30,27.04.2020 23:30,218642,1913175,241,0
28.04.2020 01:45,27.04.2020 23:45,218712,1913175,280,0
28.04.2020 02:00,28.04.2020 00:00,218785,1913175,290,0
28.04.2020 02:15,28.04.2020 00:15,218843,1913175,233,0
28.04.2020 02:30,28.04.2020 00:30,218907,1913175,257,0
28.04.2020 02:45,28.04.2020 00:45,218963,1913175,220,0
28.04.2020 03:00,28.04.2020 01:00,219026,1913175,254,0
28.04.2020 03:15,28.04.2020 01:15,219112,1913175,343,0
28.04.2020 03:30,28.04.2020 01:30,219173,1913175,244,0
28.04.2020 03:45,28.04.2020 01:45,219253,1913175,317,0
28.04.2020 04:00,28.04.2020 02:00,219315,1913175,250,0
28.04.2020 04:15,28.04.2020 02:15,219384,1913175,274,0
28.04.2020 04:30,28.04.2020 02:30,219462,1913175,310,0
28.04.2020 04:45,28.04.2020 02:45,219532,1913175,280,0
28.04.2020 05:00,28.04.2020 03:00,219595,1913175,253,0
28.04.2020 05:15,28.04.2020 03:15,219658,1913175,250,0
28.04.2020 05:30,28.04.2020 03:30,219736,1913175,313,0
28.04.2020 05:45,28.04.2020 03:45,219822,1913175,343,0
28.04.2020 06:00,28.04.2020 04:00,219907,1913175,338,0
28.04.2020 06:15,28.04.2020 04:15,220083,1913175,703,0
28.04.2020 06:30,28.04.2020 04:30,220103,1913176,80,1
28.04.2020 06:45,28.04.2020 04:45,220121,1913184,71,32
28.04.2020 07:00,28.04.2020 05:00,220182,1913188,242,17
28.04.2020 07:15,28.04.2020 05:15,220205,1913276,95,352
28.04.2020 07:30,28.04.2020 05:30,220205,1913507,0,920
28.04.2020 07:45,28.04.2020 05:45,220205,1913943,0,1746
28.04.2020 08:00,28.04.2020 06:00,220205,1914525,0,2329
28.04.2020 08:15,28.04.2020 06:15,220205,1915084,0,2233
28.04.2020 08:30,28.04.2020 06:30,220205,1915749,0,2660
28.04.2020 08:45,28.04.2020 06:45,220205,1916817,0,4272
28.04.2020 09:00,28.04.2020 07:00,220205,1917799,0,3927
28.04.2020 09:15,28.04.2020 07:15,220205,1919236,0,5747
28.04.2020 09:30,28.04.2020 07:30,220205,1920871,0,6540
28.04.2020 09:45,28.04.2020 07:45,220205,1922610,0,6955
28.04.2020 10:00,28.04.2020 08:00,220205,1924267,0,6626
28.04.2020 10:15,28.04.2020 08:15,220205,1926196,0,7719
28.04.2020 10:30,28.04.2020 08:30,220205,1928220,0,8093
28.04.2020 10:45,28.04.2020 08:45,220205,1930380,0,8639
28.04.2020 11:00,28.04.2020 09:00,220205,1932647,0,9067
28.04.2020 11:15,28.04.2020 09:15,220205,1935020,0,9491
28.04.2020 11:30,28.04.2020 09:30,220205,1937365,0,9382
28.04.2020 11:45,28.04.2020 09:45,220205,1940020,0,10616
28.04.2020 12:00,28.04.2020 10:00,220205,1942635,0,10463
28.04.2020 12:15,28.04.2020 10:15,220205,1945077,0,9765
28.04.2020 12:30,28.04.2020 10:30,220205,1947678,0,10406
28.04.2020 12:45,28.04.2020 10:45,220205,1950174,0,9981
28.04.2020 13:00,28.04.2020 11:00,220205,1952157,0,7934
28.04.2020 13:15,28.04.2020 11:15,220205,1954013,0,7420
28.04.2020 13:30,28.04.2020 11:30,220205,1955932,0,7678
28.04.2020 13:45,28.04.2020 11:45,220205,1957963,0,8122
28.04.2020 14:00,28.04.2020 12:00,220205,1959688,0,6902
28.04.2020 14:15,28.04.2020 12:15,220205,1961580,0,7566
28.04.2020 14:30,28.04.2020 12:30,220205,1963368,0,7152
28.04.2020 14:45,28.04.2020 12:45,220205,1965021,0,6611
28.04.2020 15:00,28.04.2020 13:00,220205,1966628,0,6426
28.04.2020 15:15,28.04.2020 13:15,220205,1967159,0,2124
28.04.2020 15:30,28.04.2020 13:30,220205,1967920,0,3045
28.04.2020 15:45,28.04.2020 13:45,220205,1968617,0,2789
28.04.2020 16:00,28.04.2020 14:00,220205,1969175,0,2228
28.04.2020 16:15,28.04.2020 14:15,220205,1969617,0,1768
28.04.2020 16:30,28.04.2020 14:30,220205,1969835,0,871
28.04.2020 16:45,28.04.2020 14:45,220205,1970001,0,667
28.04.2020 17:00,28.04.2020 15:00,220205,1970194,0,770
28.04.2020 17:15,28.04.2020 15:15,220205,1970310,0,465
28.04.2020 17:30,28.04.2020 15:30,220205,1970424,0,453
28.04.2020 17:45,28.04.2020 15:45,220209,1970471,15,187
28.04.2020 18:00,28.04.2020 16:00,220214,1970478,19,29
28.04.2020 18:15,28.04.2020 16:15,220214,1970506,1,109
28.04.2020 18:30,28.04.2020 16:30,220214,1970663,0,627
28.04.2020 18:45,28.04.2020 16:45,220214,1970716,0,213
28.04.2020 19:00,28.04.2020 17:00,220217,1970720,11,14
28.04.2020 19:15,28.04.2020 17:15,220218,1970739,2,76
28.04.2020 19:30,28.04.2020 17:30,220227,1970741,38,7
28.04.2020 19:45,28.04.2020 17:45,220363,1970741,540,0
28.04.2020 20:00,28.04.2020 18:00,220512,1970741,598,0
28.04.2020 20:15,28.04.2020 18:15,220652,1970741,557,0
28.04.2020 20:30,28.04.2020 18:30,220810,1970741,634,0
28.04.2020 20:45,28.04.2020 18:45,220930,1970741,478,0
28.04.2020 21:00,28.04.2020 19:00,221013,1970741,331,0
28.04.2020 21:15,28.04.2020 19:15,221145,1970741,527,0
28.04.2020 21:30,28.04.2020 19:30,221269,1970741,496,0
28.04.2020 21:45,28.04.2020 19:45,221427,1970741,632,0
28.04.2020 22:00,28.04.2020 20:00,221549,1970741,487,0
28.04.2020 22:15,28.04.2020 20:15,221658,1970741,437,0
28.04.2020 22:30,28.04.2020 20:30,221732,1970741,294,0
28.04.2020 22:45,28.04.2020 20:45,221836,1970741,417,0
28.04.2020 23:00,28.04.2020 21:00,221900,1970741,253,0
28.04.2020 23:15,28.04.2020 21:15,221966,1970741,267,0
28.04.2020 23:30,28.04.2020 21:30,222031,1970741,258,0
28.04.2020 23:45,28.04.2020 21:45,222094,1970741,252,0
29.04.2020 00:00,28.04.2020 22:00,222153,1970741,234,0
29.04.2020 00:15,28.04.2020 22:15,222229,1970741,304,0
29.04.2020 00:30,28.04.2020 22:30,222297,1970741,270,0
29.04.2020 00:45,28.04.2020 22:45,222362,1970741,262,0
29.04.2020 01:00,28.04.2020 23:00,222425,1970741,249,0
29.04.2020 01:15,28.04.2020 23:15,222489,1970741,259,0
29.04.2020 01:30,28.04.2020 23:30,222571,1970741,325,0
29.04.2020 01:45,28.04.2020 23:45,222630,1970741,239,0
29.04.2020 02:00,29.04.2020 00:00,222689,1970741,233,0
29.04.2020 02:15,29.04.2020 00:15,222751,1970741,249,0
29.04.2020 02:30,29.04.2020 00:30,222805,1970741,215,0
29.04.2020 02:45,29.04.2020 00:45,222885,1970741,318,0
29.04.2020 03:00,29.04.2020 01:00,222955,1970741,282,0
29.04.2020 03:15,29.04.2020 01:15,223015,1970741,238,0
29.04.2020 03:30,29.04.2020 01:30,223076,1970741,244,0
29.04.2020 03:45,29.04.2020 01:45,223133,1970741,229,0
29.04.2020 04:00,29.04.2020 02:00,223210,1970741,305,0
29.04.2020 04:15,29.04.2020 02:15,223290,1970741,319,0
29.04.2020 04:30,29.04.2020 02:30,223355,1970741,262,0
29.04.2020 04:45,29.04.2020 02:45,223422,1970741,269,0
29.04.2020 05:00,29.04.2020 03:00,223481,1970741,235,0
29.04.2020 05:15,29.04.2020 03:15,223572,1970741,363,0
29.04.2020 05:30,29.04.2020 03:30,223643,1970741,284,0
29.04.2020 05:45,29.04.2020 03:45,223712,1970741,274,0
29.04.2020 06:00,29.04.2020 04:00,223790,1970741,312,0
29.04.2020 06:15,29.04.2020 04:15,223863,1970741,291,0
29.04.2020 06:30,29.04.2020 04:30,224088,1970741,899,0
29.04.2020 06:45,29.04.2020 04:45,224186,1970741,391,0
29.04.2020 07:00,29.04.2020 05:00,224296,1970741,440,0
29.04.2020 07:15,29.04.2020 05:15,224401,1970748,420,30
29.04.2020 07:30,29.04.2020 05:30,224448,1970751,187,13
29.04.2020 07:45,29.04.2020 05:45,224527,1970752,314,2
29.04.2020 08:00,29.04.2020 06:00,224527,1970841,0,357
29.04.2020 08:15,29.04.2020 06:15,224527,1970932,0,364
29.04.2020 08:30,29.04.2020 06:30,224533,1971062,26,518
29.04.2020 08:45,29.04.2020 06:45,224544,1971265,43,810
29.04.2020 09:00,29.04.2020 07:00,224544,1971519,0,1016
29.04.2020 09:15,29.04.2020 07:15,224544,1972000,0,1923
29.04.2020 09:30,29.04.2020 07:30,224544,1972412,0,1650
29.04.2020 09:45,29.04.2020 07:45,224544,1973039,0,2508
29.04.2020 10:00,29.04.2020 08:00,224544,1974004,0,3860
29.04.2020 10:15,29.04.2020 08:15,224544,1974804,0,3199
29.04.2020 10:30,29.04.2020 08:30,224544,1976256,0,5805
29.04.2020 10:45,29.04.2020 08:45,224544,1977592,0,5344
29.04.2020 11:00,29.04.2020 09:00,224544,1979343,0,7005
29.04.2020 11:15,29.04.2020 09:15,224544,1980799,0,5823
29.04.2020 11:30,29.04.2020 09:30,224544,1981913,0,4454
29.04.2020 11:45,29.04.2020 09:45,224544,1983517,0,6416
29.04.2020 12:00,29.04.2020 10:00,224544,1985335,0,7274
29.04.2020 12:15,29.04.2020 10:15,224544,1987011,0,6702
29.04.2020 12:30,29.04.2020 10:30,224544,1989277,0,9063
29.04.2020 12:45,29.04.2020 10:45,224544,1990922,0,6579
29.04.2020 13:00,29.04.2020 11:00,224544,1991712,0,3161
29.04.2020 13:15,29.04.2020 11:15,224544,1993339,0,6506
29.04.2020 13:30,29.04.2020 11:30,224544,1994520,0,4725
29.04.2020 13:45,29.04.2020 11:45,224544,1996110,0,6359
29.04.2020 14:00,29.04.2020 12:00,224544,1997878,0,7070
29.04.2020 14:15,29.04.2020 12:15,224544,1998868,0,3960
29.04.2020 14:30,29.04.2020 12:30,224555,1999448,45,2319
29.04.2020 14:45,29.04.2020 12:45,224555,1999902,0,1818
29.04.2020 15:00,29.04.2020 13:00,224555,2000575,0,2692
29.04.2020 15:15,29.04.2020 13:15,224555,2001911,0,5341
29.04.2020 15:30,29.04.2020 13:30,224555,2002807,0,3586
29.04.2020 15:45,29.04.2020 13:45,224555,2003348,0,2162
29.04.2020 16:00,29.04.2020 14:00,224649,2003480,373,529
29.04.2020 16:15,29.04.2020 14:15,224649,2004601,0,4481
29.04.2020 16:30,29.04.2020 14:30,224649,2005191,0,2360
29.04.2020 16:45,29.04.2020 14:45,224649,2005772,0,2322
29.04.2020 17:00,29.04.2020 15:00,224649,2006591,0,3275
29.04.2020 17:15,29.04.2020 15:15,224649,2007133,0,2167
29.04.2020 17:30,29.04.2020 15:30,224654,2007696,22,2253
29.04.2020 17:45,29.04.2020 15:45,224654,2008219,0,2093
29.04.2020 18:00,29.04.2020 16:00,224654,2009280,0,4245
29.04.2020 18:15,29.04.2020 16:15,224654,2009835,0,2219
29.04.2020 18:30,29.04.2020 16:30,224657,2010426,10,2361
29.04.2020 18:45,29.04.2020 16:45,224657,2010932,0,2024
29.04.2020 19:00,29.04.2020 17:00,224684,2011181,107,998
29.04.2020 19:15,29.04.2020 17:15,224684,2011621,0,1759
29.04.2020 19:30,29.04.2020 17:30,224684,2011701,0,319
29.04.2020 19:45,29.04.2020 17:45,224724,2011766,159,259
29.04.2020 20:00,29.04.2020 18:00,224724,2011807,1,162
29.04.2020 20:15,29.04.2020 18:15,224737,2011811,52,15
29.04.2020 20:30,29.04.2020 18:30,224813,2011811,302,0
29.04.2020 20:45,29.04.2020 18:45,224878,2011811,263,0
29.04.2020 21:00,29.04.2020 19:00,225033,2011811,619,0
29.04.2020 21:15,29.04.2020 19:15,225115,2011811,325,0
29.04.2020 21:30,29.04.2020 19:30,225196,2011811,323,0
29.04.2020 21:45,29.04.2020 19:45,225266,2011811,281,0
29.04.2020 22:00,29.04.2020 20:00,225338,2011811,287,0
29.04.2020 22:15,29.04.2020 20:15,225452,2011811,456,0
29.04.2020 22:30,29.04.2020 20:30,225527,2011811,298,0
29.04.2020 22:45,29.04.2020 20:45,225608,2011811,327,0
29.04.2020 23:00,29.04.2020 21:00,225666,2011811,230,0
29.04.2020 23:15,29.04.2020 21:15,225734,2011811,271,0
29.04.2020 23:30,29.04.2020 21:30,225793,2011811,234,0
29.04.2020 23:45,29.04.2020 21:45,225865,2011811,288,0
